image_id,healthy,multiple_diseases,rust,scab
Test_143,0.3466704785823822,0.12818151712417603,0.002842765301465988,0.5223052501678467
Test_144,0.9762754440307617,0.007276349235326052,0.005307007115334272,0.011141136288642883
Test_145,0.015653857961297035,0.06272240728139877,0.001157461665570736,0.9204663038253784
Test_146,1.4201772616183306e-16,0.025545494630932808,0.9744545221328735,4.059964441461422e-14
Test_147,4.781315100788053e-12,0.04532674700021744,0.9546732306480408,1.599447831124312e-11
Test_148,0.9600509405136108,0.004732652101665735,0.001727272872813046,0.0334891602396965
Test_149,0.0003385856398381293,0.03203565627336502,0.9676162004470825,9.533076081424952e-06
Test_150,0.0001439918705727905,0.02750389650464058,6.629787822021171e-05,0.972285807132721
Test_151,1.54650232457354e-23,0.04341431334614754,0.956585705280304,1.323138801573573e-20
Test_152,3.1019798056278576e-25,0.5000416040420532,0.4999583959579468,2.615454920624876e-23
Test_153,0.0002823888207785785,0.011691835708916187,1.3201166439102963e-05,0.9880125522613525
Test_154,5.7865508608439415e-21,0.43370187282562256,0.5662981271743774,6.21264591251098e-22
Test_155,8.475715788935911e-13,0.1779051125049591,0.8220949172973633,7.947835098387479e-12
Test_156,0.5767570734024048,0.037584882229566574,0.02038757875561714,0.3652704656124115
Test_157,0.04878842830657959,0.31052279472351074,0.6374441385269165,0.0032446193508803844
Test_158,0.000869707262609154,0.006621016189455986,2.3824263735150453e-06,0.9925068616867065
Test_159,2.828462724452363e-12,0.037054698914289474,0.9629453420639038,3.0374924797627045e-11
Test_160,0.8782339096069336,0.003204918233677745,0.0006388018373399973,0.11792242527008057
Test_161,0.14971338212490082,0.012068082578480244,0.015006490983068943,0.8232120871543884
Test_162,1.870056572702422e-13,0.0015254004392772913,0.9984745979309082,1.4609059133859764e-13
Test_163,2.209170979483588e-08,0.7432843446731567,0.25670668482780457,8.927251656132285e-06
Test_164,0.003992311656475067,0.22687357664108276,8.18553235149011e-05,0.769052267074585
Test_165,4.392130676933448e-07,0.0010221072006970644,2.900079509871034e-09,0.9989774227142334
Test_166,7.951310796670058e-21,0.00019188964506611228,0.9998080730438232,9.003967596390543e-21
Test_167,2.759677784533183e-23,0.046382978558540344,0.9536169767379761,2.1711443322824768e-21
Test_168,0.0003869389183819294,0.6407039761543274,0.34910738468170166,0.009801649488508701
Test_169,2.0028873004562797e-10,0.01132016908377409,0.988679826259613,9.660647282139223e-11
Test_170,0.2311617136001587,0.10268235206604004,0.0028702591080218554,0.6632857322692871
Test_171,4.494405065127993e-13,0.0046370979398489,0.9953628778457642,1.1391714767404037e-14
Test_172,3.541602558096435e-12,0.48577702045440674,0.5142229795455933,1.446673891791761e-10
Test_173,2.3937661808811294e-20,0.002935957396402955,0.9970640540122986,8.793191507307404e-19
Test_174,0.11293231695890427,0.014574243687093258,0.00022535792959388345,0.8722680807113647
Test_175,0.9474587440490723,0.018008945509791374,0.0038124790880829096,0.030719857662916183
Test_176,0.0008643673500046134,0.045790836215019226,0.9533381462097168,6.728618700435618e-06
Test_177,0.0008802901720628142,0.02421998605132103,0.0001768537040334195,0.9747228622436523
Test_178,1.626992343517486e-06,0.003685839008539915,3.992947199549235e-07,0.996312141418457
Test_179,0.0010391358518972993,0.05118216946721077,0.947667121887207,0.00011155881657032296
Test_180,2.864224747142706e-18,0.4300450086593628,0.5699549913406372,1.1874245720532289e-15
Test_181,0.000286576192593202,0.04035459831357002,3.806065797107294e-05,0.9593206644058228
Test_182,1.2440881658193348e-10,0.16486582159996033,0.8351341485977173,1.3333824711025954e-08
Test_183,0.5210972428321838,0.028043057769536972,0.0037211859598755836,0.44713857769966125
Test_184,0.8962773084640503,0.010930879041552544,0.012347269803285599,0.08044453710317612
Test_185,0.08936648815870285,0.30349934101104736,0.005078131798654795,0.602056086063385
Test_186,4.159994932706468e-05,0.12319875508546829,1.946187495605045e-07,0.87675940990448
Test_187,1.0947665703389736e-24,0.0019272428471595049,0.9980727434158325,1.7788346407077925e-22
Test_188,1.6482173491842534e-21,2.5672665287856944e-05,0.9999743103981018,3.1831254139535904e-20
Test_189,0.9766882658004761,0.0029183244332671165,0.0009662905940786004,0.019427109509706497
Test_190,0.00012539559975266457,0.004576886538416147,0.9952964782714844,1.2467784245018265e-06
Test_191,4.7717751527898145e-08,0.007133997976779938,0.9928659200668335,6.258748896925681e-08
Test_192,4.6534569264622405e-06,0.7069383859634399,0.2927047908306122,0.0003521800972521305
Test_193,7.719262224983518e-38,7.606901220036377e-10,1.0,7.502751253847085e-36
Test_194,1.3558673026230976e-24,0.5446746945381165,0.45532524585723877,1.5446197225382707e-20
Test_195,0.6584256887435913,0.198061004281044,0.06354198604822159,0.07997135072946548
Test_196,0.00027655556914396584,0.07824386656284332,1.2306971257203259e-05,0.9214672446250916
Test_197,0.006634511519223452,0.1651540994644165,0.828152060508728,5.935703302384354e-05
Test_198,0.4027246832847595,0.02963046357035637,0.001766451634466648,0.5658783912658691
Test_199,0.00023028792929835618,0.3103906512260437,0.6888709664344788,0.0005081145209260285
Test_200,3.053393371477142e-10,0.017384909093379974,0.9826151132583618,7.575982896579347e-11
Test_201,0.00011989811901003122,0.039966121315956116,6.001276051392779e-05,0.9598538875579834
Test_202,0.0003645627002697438,0.4983538091182709,0.4658117890357971,0.03546992316842079
Test_203,2.848484825790365e-07,0.5990002751350403,0.4009842872619629,1.513553797849454e-05
Test_204,3.7387882912298664e-05,0.047414664179086685,2.7517700800672174e-05,0.9525203704833984
Test_205,0.002489308826625347,0.00836899597197771,0.00011438377987360582,0.9890273809432983
Test_206,0.0002721857454162091,0.015566562302410603,2.4909579224186018e-05,0.9841363430023193
Test_207,0.020399130880832672,0.1486807018518448,0.8286274671554565,0.002292739227414131
Test_208,0.9996654987335205,0.00010345038026571274,0.00022618231014348567,4.874067599303089e-06
Test_209,2.91018497819949e-16,0.5000064969062805,0.4999934434890747,2.035401876340423e-13
Test_210,0.001629586098715663,0.2070586383342743,0.002374866744503379,0.7889368534088135
Test_211,5.1036160584772006e-05,0.6908918619155884,0.3082633912563324,0.0007936804904602468
Test_212,2.1002727403912845e-24,0.0006626498652622104,0.999337375164032,1.198897708663867e-23
Test_213,0.00037504953797906637,0.4447456896305084,0.5282148122787476,0.026664486154913902
Test_214,1.755755473629157e-19,0.03037867322564125,0.9696213006973267,1.0617560061784186e-18
Test_215,0.9790005683898926,0.0034627909772098064,0.001807106309570372,0.01572946459054947
Test_216,0.9982460141181946,0.0002583505993243307,0.0002268917887704447,0.0012687421403825283
Test_217,0.0015504811890423298,0.058135390281677246,8.371492003789172e-05,0.9402303695678711
Test_218,0.9731019139289856,0.004953768104314804,0.0021976171992719173,0.019746696576476097
Test_219,1.6010351012413584e-15,2.938189572887495e-05,0.9999706149101257,2.6080892217233655e-17
Test_220,2.8873355404357426e-06,0.00832577608525753,6.688246401154174e-08,0.9916712641716003
Test_221,0.4679652750492096,0.02466708794236183,0.0023710746318101883,0.5049965381622314
Test_222,8.191289089154452e-05,0.04510907083749771,0.9547992944717407,9.72302495938493e-06
Test_223,6.063365413054578e-13,0.08445264399051666,0.9155473709106445,3.821813525373141e-12
Test_224,0.002009994350373745,0.33526188135147095,0.6175990700721741,0.04512910544872284
Test_225,0.4719955027103424,0.014000819995999336,0.016377879306674004,0.49762579798698425
Test_226,3.104454102234632e-16,0.104759082198143,0.8952409029006958,1.246142132625e-13
Test_227,1.699627091511502e-06,0.003128643846139312,6.245243433511405e-09,0.996869683265686
Test_228,6.858628012196277e-07,0.019354579970240593,0.9806447625160217,2.6750321957536016e-09
Test_229,2.5560669900115407e-11,0.38848742842674255,0.6115126013755798,1.991252822353129e-11
Test_230,0.0017058012308552861,0.17153900861740112,0.00034232038888148963,0.8264127969741821
Test_231,0.00010359840234741569,0.003012159839272499,5.742126177210594e-06,0.996878445148468
Test_232,0.9972808957099915,0.0011891203466802835,0.0009699527872726321,0.0005600237054750323
Test_233,0.9844802618026733,0.002934817923232913,0.0009542194893583655,0.011630658991634846
Test_234,0.0014955191873013973,0.009898364543914795,9.431108628632501e-05,0.9885117411613464
Test_235,2.149908766568842e-07,0.041825685650110245,7.424355796814552e-09,0.9581741094589233
Test_236,1.805236138352484e-06,0.5878198146820068,0.411114901304245,0.001063481904566288
Test_237,0.00025006974465213716,0.527094841003418,0.01844533160328865,0.4542097747325897
Test_238,5.005759991071308e-18,0.1624857783317566,0.8375141620635986,5.778221173427132e-15
Test_239,2.238931219835158e-16,0.0031084984075278044,0.9968914985656738,3.941549235435271e-14
Test_240,5.704134087656448e-24,0.00017621136794332415,0.9998237490653992,1.382759728654263e-23
Test_241,3.098539735901795e-08,0.2036014199256897,0.7963985204696655,4.0590727223843714e-08
Test_242,0.0031741803977638483,0.0038251469377428293,1.713316305540502e-05,0.9929834604263306
Test_243,0.7703795433044434,0.015281121246516705,0.0013648450840264559,0.2129744291305542
Test_244,0.00019088585395365953,0.019566304981708527,2.5626333808759227e-05,0.9802172183990479
Test_245,5.691198490733883e-17,0.04369821026921272,0.9563018083572388,7.011855733796938e-16
Test_246,6.326115544652566e-05,0.00980824138969183,1.7706458947941428e-06,0.9901267290115356
Test_247,5.8367044530882595e-09,0.00020667928038164973,2.288968927594004e-12,0.9997933506965637
Test_248,0.05772906541824341,0.17449432611465454,0.0011726386146619916,0.766603946685791
Test_249,1.550456971699532e-07,0.12259109318256378,0.8774083852767944,3.7831895838280616e-07
Test_250,0.9905214309692383,0.005411927588284016,0.0022160676307976246,0.0018505532061681151
Test_251,0.9841558933258057,0.0016254810616374016,0.0007595026399940252,0.01345907710492611
Test_252,0.0017115140799432993,0.0600147470831871,0.9382708072662354,2.972559286718024e-06
Test_253,7.676923814869951e-06,0.39057454466819763,3.6286846807342954e-06,0.6094141006469727
Test_254,5.210908057051711e-05,0.017105374485254288,2.4982873583212495e-06,0.9828400015830994
Test_255,0.00010240031406283379,0.0024169255048036575,8.94080869784375e-07,0.9974797964096069
Test_256,3.7113952657819027e-06,0.026253892108798027,1.3660993545272504e-06,0.9737409949302673
Test_257,1.6126785923754853e-20,7.89803234511055e-05,0.9999210238456726,6.998929451382454e-21
Test_258,0.32196876406669617,0.37731873989105225,0.23064085841178894,0.07007169723510742
Test_259,0.5103533267974854,0.04283132404088974,0.023527193814516068,0.42328813672065735
Test_260,0.01121306512504816,0.007237858138978481,9.741484973346815e-05,0.981451690196991
Test_261,5.388407293738283e-15,0.04152248799800873,0.9584774971008301,2.2391986810761655e-14
Test_262,0.02249820902943611,0.005314263980835676,0.0027602529153227806,0.969427227973938
Test_263,0.9649820327758789,0.006121907848864794,0.0021192498970776796,0.02677677944302559
Test_264,0.9916752576828003,0.0024606012739241123,0.002632835414260626,0.003231298876926303
Test_265,1.0091456142946598e-10,0.017920807003974915,0.9820792078971863,2.718069692930758e-11
Test_266,7.498968898289604e-06,0.004169710911810398,9.312211659562308e-07,0.9958218932151794
Test_267,0.9947543144226074,0.00134244654327631,0.0008734988514333963,0.003029767656698823
Test_268,9.19867086927211e-16,0.46533405780792236,0.5346659421920776,4.264711847556946e-12
Test_269,0.6265851855278015,0.013748235069215298,0.0024326215498149395,0.35723400115966797
Test_270,0.001158898463472724,0.06270034611225128,4.426076884556096e-06,0.9361362457275391
Test_271,0.5328443050384521,0.012018558569252491,0.0019229381578043103,0.45321419835090637
Test_272,7.844473515206118e-08,0.6749582290649414,0.32503214478492737,9.573855095368344e-06
Test_273,0.994623064994812,0.0010920584900304675,0.0006232983432710171,0.003661529626697302
Test_274,0.0004957618657499552,0.1933499425649643,0.8060460090637207,0.00010830093378899619
Test_275,3.040494300776686e-09,0.01901554875075817,0.9809844493865967,1.2074563571218278e-09
Test_276,0.0014907196164131165,0.2824799418449402,0.005325533449649811,0.7107038497924805
Test_277,0.0030827089212834835,0.038905829191207886,0.00013596437929663807,0.9578756093978882
Test_278,0.0010238559916615486,0.004295971244573593,0.00011414171603973955,0.994566023349762
Test_279,5.897557885125447e-18,0.001425228314474225,0.9985747933387756,2.746148643808671e-17
Test_280,9.798487553780433e-06,0.02759162336587906,1.9618474311755563e-07,0.9723982810974121
Test_281,1.624256037757732e-05,0.0019363525789231062,3.3176466018858264e-08,0.9980473518371582
Test_282,1.157524820882827e-05,0.5518568754196167,0.001237928052432835,0.4468936622142792
Test_283,2.25292382083353e-07,0.10975480824708939,0.890244722366333,2.9908230203545827e-07
Test_284,1.702422203209153e-08,0.0057549248449504375,0.9942450523376465,6.276428821117008e-10
Test_285,0.0013552546733990312,0.008423401042819023,2.0374149244162254e-05,0.9902008771896362
Test_286,7.174956408562139e-05,0.008405940607190132,9.545470902594388e-07,0.9915212988853455
Test_287,4.09665190090891e-05,0.2892075181007385,0.00028360943542793393,0.7104678750038147
Test_288,2.4460574422846548e-05,0.23118038475513458,2.0592355213011615e-05,0.7687746286392212
Test_289,8.410512236878276e-06,0.0023648757487535477,3.433416395637323e-07,0.9976264238357544
Test_290,1.5548627168204982e-26,0.008041160181164742,0.9919588565826416,1.9495756950338283e-23
Test_291,3.963277761531714e-10,0.02426159754395485,0.9757384061813354,5.182066775688554e-09
Test_292,0.9198415279388428,0.05778387561440468,0.00393843837082386,0.018436137586832047
Test_293,0.0,1.0089490842801752e-06,0.9999989867210388,9.566727674376421e-39
Test_294,0.0038106045685708523,0.08606316894292831,0.9100892543792725,3.697262582136318e-05
Test_295,0.009931516833603382,0.11016621440649033,0.8798986673355103,3.6087242278881604e-06
Test_296,0.02857820689678192,0.22307434678077698,0.0049291327595710754,0.743418276309967
Test_297,0.019490795210003853,0.0165921151638031,0.00012057491403538734,0.9637964963912964
Test_298,1.5702956712715377e-09,0.4244522154331207,0.5755477547645569,2.3406976357165377e-09
Test_299,7.649894541827962e-05,0.8610973358154297,0.04191813990473747,0.09690796583890915
Test_300,1.3236327504273504e-05,0.002442128723487258,1.4469064808508847e-06,0.997543215751648
Test_301,0.7812331914901733,0.007501567248255014,0.002769943792372942,0.2084953486919403
Test_302,9.660159412305802e-05,0.03454085811972618,5.026578946853988e-06,0.9653574824333191
Test_303,0.38757914304733276,0.1689273715019226,0.005983676761388779,0.43750983476638794
Test_304,0.9862052202224731,0.002662764396518469,0.001327053876593709,0.009804993867874146
Test_305,0.12340791523456573,0.029120316728949547,0.002845476847141981,0.844626247882843
Test_306,0.12310325354337692,0.05128832906484604,0.0015425602905452251,0.8240658640861511
Test_307,0.9855499267578125,0.0028720854315906763,0.0012041737791150808,0.010373848490417004
Test_308,0.07667228579521179,0.3298341631889343,0.00399466697126627,0.5894989371299744
Test_309,4.077004571977095e-20,0.5053507685661316,0.4946492314338684,1.4318583753565595e-16
Test_310,1.8520115441233997e-09,0.39172831177711487,0.6082717180252075,1.9162444075959684e-08
Test_311,4.970117199742941e-13,0.2892478108406067,0.7107521891593933,2.306510982208465e-09
Test_312,4.36374029959552e-05,0.0014889095909893513,4.132147296331823e-06,0.9984633326530457
Test_313,4.543171598925255e-06,0.004582073539495468,1.0084928590003983e-06,0.9954123497009277
Test_314,0.000898530357517302,0.0059776296839118,5.915266683587106e-06,0.9931179285049438
Test_315,0.0238262377679348,0.009918954223394394,0.00039729473064653575,0.9658575057983398
Test_316,1.4584241370130258e-08,0.018058281391859055,0.9819416999816895,9.258885325102995e-10
Test_317,0.000281197892036289,0.07554691284894943,0.9241504669189453,2.142995253961999e-05
