image_id,healthy,multiple_diseases,rust,scab
Test_252,4.0863972117222147e-07,0.05106984078884125,0.9489297270774841,2.7580380645986224e-08
Test_253,1.528934262751136e-05,0.7694306373596191,7.1191070674103685e-06,0.23054692149162292
Test_254,9.159447654383257e-05,0.021712934598326683,2.1677735730918357e-06,0.9781932830810547
Test_255,0.00013555832265410572,0.00015589920803904533,9.724019633949865e-08,0.9997084736824036
Test_256,5.577938736678334e-06,0.02310154214501381,7.698494641772413e-08,0.9768927097320557
Test_257,3.2253571847509705e-20,2.0204914108035155e-05,0.9999798536300659,1.3997858902764908e-20
Test_258,0.0031692925840616226,0.6082297563552856,0.38777920603752136,0.000821806606836617
Test_259,0.7283974885940552,0.03237040713429451,0.038859739899635315,0.20037239789962769
Test_260,0.021298490464687347,0.010875108651816845,0.00018028647173196077,0.9676461815834045
Test_261,6.803503152593657e-19,6.504335033241659e-06,0.9999934434890747,2.552226571671332e-17
Test_262,0.044940151274204254,0.0010060096392408013,0.005510231014341116,0.9485435485839844
Test_263,0.9817341566085815,0.0023426443804055452,0.00041470740688964725,0.01550851110368967
Test_264,0.9982190728187561,0.00018288494902662933,0.001134637277573347,0.0004634132201317698
Test_265,8.932520001447841e-11,0.0010608092416077852,0.9989392161369324,5.250797019407116e-11
Test_266,1.4788665794185363e-05,0.003531272755935788,1.8042675264950958e-06,0.9964522123336792
Test_267,0.9993459582328796,5.41253320989199e-05,0.0002795452601276338,0.0003203220840077847
Test_268,1.8397123627560304e-15,0.8328626155853271,0.16713741421699524,8.52907935250391e-12
Test_269,0.6816372275352478,0.002788526238873601,0.0006445746985264122,0.314929723739624
Test_270,0.0023151386994868517,0.10770898312330246,6.160581051517511e-06,0.8899697065353394
Test_271,0.6023133397102356,0.001532152877189219,0.0002142805460607633,0.3959401845932007
Test_272,1.4174909779285372e-07,0.6281096339225769,0.3718891739845276,1.0818781674970523e-06
Test_273,0.9980272650718689,4.679617688907456e-07,5.355327084544115e-05,0.0019186569843441248
Test_274,0.0009914090624079108,0.2916348874568939,0.7071571350097656,0.00021657584875356406
Test_275,6.055386414516306e-09,0.0003624846285674721,0.9996374845504761,2.414194844035933e-09
Test_276,0.002406057436019182,0.2181798368692398,0.003173124510794878,0.7762410044670105
Test_277,0.005889158230274916,0.06330946832895279,0.00020593736553564668,0.9305955767631531
Test_278,0.002031284151598811,0.0008285845979116857,0.00022427098883781582,0.9969159364700317
Test_279,1.1795115770250894e-17,0.0004297005361877382,0.9995703101158142,5.492297287617342e-17
Test_280,1.9351702576386742e-05,0.04984204098582268,3.2115931958287547e-07,0.9501382112503052
Test_281,3.180645217071287e-05,0.0025556522887200117,2.9594740880156678e-08,0.9974125027656555
Test_282,2.0496296201599762e-05,0.9845516085624695,0.0024352772161364555,0.01299259252846241
Test_283,4.3230636492808117e-07,0.07561264932155609,0.9243863224983215,5.827101290378778e-07
Test_284,2.8200268786804372e-08,0.0013594124466180801,0.9986405968666077,1.254818027263127e-09
Test_285,0.0026819829363375902,0.00016981331282295287,2.603287430247292e-05,0.9971221089363098
Test_286,0.00014329103578347713,0.003952747210860252,1.2485211300372612e-06,0.9959027171134949
Test_287,7.775201083859429e-05,0.5087133646011353,0.0005471849581226707,0.4906616508960724
Test_288,4.8098470870172605e-05,0.4420729875564575,3.812439172179438e-05,0.557840883731842
Test_289,5.545616659219377e-06,0.0016058117616921663,5.110127787588681e-08,0.9983886480331421
Test_290,3.1097254336409964e-26,0.005133490078151226,0.9948664903640747,3.8991513900676567e-23
Test_291,7.926501122135221e-10,0.03745823726058006,0.9625417590141296,1.0364133551377108e-08
Test_292,0.8802570700645447,0.10379184037446976,0.0011530074989423156,0.014798021875321865
Test_293,0.0,4.0702538228742924e-08,1.0,1.9133455348752842e-38
Test_294,0.0009135874570347369,0.03260817751288414,0.9664728045463562,5.424510618468048e-06
Test_295,0.019861215725541115,0.2177608162164688,0.762370765209198,7.217446636786917e-06
Test_296,0.02488408423960209,0.3514176905155182,0.003461747197434306,0.6202363967895508
Test_297,0.03827507048845291,0.014869988895952702,0.00012941251043230295,0.9467254877090454
Test_298,3.135213200167186e-09,0.8011945486068726,0.19880548119544983,4.681265597383799e-09
Test_299,0.00014522804121952504,0.917694091796875,0.07401984184980392,0.00814076978713274
Test_300,1.852527930168435e-05,6.354467041091993e-05,1.5301701523640077e-06,0.9999164342880249
Test_301,0.6668544411659241,2.4085438781185076e-05,4.6741493861190975e-05,0.33307474851608276
Test_302,0.00019206183787900954,0.04466535523533821,7.823476153134834e-06,0.9551346898078918
Test_303,0.648858904838562,0.212910458445549,0.0035369826946407557,0.1346937119960785
Test_304,0.9978734254837036,0.00027981086168438196,7.051272405078635e-05,0.0017762536881491542
Test_305,0.1331263929605484,0.009696070104837418,3.3680251362966374e-05,0.857143759727478
Test_306,0.23878873884677887,0.044992975890636444,0.0015132792759686708,0.7147049903869629
Test_307,0.9968210458755493,0.00030618978780694306,8.617252751719207e-05,0.0027866153977811337
Test_308,0.10193120688199997,0.6274768114089966,0.004732681903988123,0.2658592760562897
Test_309,6.306841811584827e-20,0.9790965914726257,0.020903393626213074,2.86323685360894e-16
Test_310,9.402296718974412e-10,0.513202965259552,0.4867970943450928,8.251936911563007e-09
Test_311,2.7179054498541536e-14,0.27597764134407043,0.7240223288536072,5.436129844882398e-12
Test_312,8.657944272272289e-05,0.0013022244675084949,8.215094567276537e-06,0.9986030459403992
Test_313,9.085536476050038e-06,0.0043977187015116215,2.014767687796848e-06,0.9955911636352539
